ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
c049e88b954f73d341eb39166a172fb2	5.7e-33	4.6e-92	NA	NA	barrnap:0.9
c0609d8af6a64f5a65b2be8356d4cb08	2.1e-37	3e-95	NA	NA	barrnap:0.9
c0711fc617e19dbcac213f0891f3bae7	1.8e-35	1.6e-105	NA	NA	barrnap:0.9
c0787240db783bba3423ebb4f6741992	3.2e-33	2.6e-92	NA	NA	barrnap:0.9
c07ecad32e35f22f20e9006808a9ee94	4e-39	2.8e-102	NA	NA	barrnap:0.9
c080f884bf66d57ee798dfc52bf485f7	1.3e-40	1.1e-103	NA	NA	barrnap:0.9
c083bea0eee804e67bd856ce40ebbb2a	4.9e-28	7.7e-94	NA	NA	barrnap:0.9
c0d2674bf08641cef30c701938ebfe36	9.4e-42	9e-103	NA	NA	barrnap:0.9
c0ec3a1bf5f1f90bd4dffc39f32c9453	1.4e-38	1.8e-100	NA	NA	barrnap:0.9
c1123e530a17bea854360ec2e1c8af87	2.7e-32	1e-85	NA	NA	barrnap:0.9
c12f2d3a9caa7ee85917258c1de6f425	6.6e-39	1.6e-95	NA	NA	barrnap:0.9
c1367fc6de1e5f20f0068f922321b90f	3.1e-39	5.4e-103	NA	NA	barrnap:0.9
c1473dc34a8f337a116de42c2c66103d	6.1e-35	1.8e-95	NA	NA	barrnap:0.9
c159efaba80f7d3287b5553a2dc8270d	3.7e-40	4.6e-101	3.4e-07	NA	barrnap:0.9
c17ee5d3e3d180ff2e0ff34534c9eba6	9.6e-39	6.7e-94	NA	NA	barrnap:0.9
c1854804a360cf1866bb261207957e55	1e-38	3.6e-96	NA	NA	barrnap:0.9
c1a5de19ba205c40310a2679b4198933	5.8e-20	6.9e-41	NA	NA	barrnap:0.9
c1c07a84fd1f4a1df1b02fbdfcb54f93	9.1e-40	1.1e-97	NA	NA	barrnap:0.9
c1ca1ecff4987334a941fdcb7c40b9ef	3.4e-35	1.4e-100	NA	NA	barrnap:0.9
c1e18b1207ae5df9f5a5f6cbfa896a6b	1.4e-40	2.2e-101	NA	NA	barrnap:0.9
c1e83367b8141ee73bf85f174a4e16e8	9.2e-39	1.4e-100	8.8e-07	NA	barrnap:0.9
c1f9c57c2833df4202afed4d39c92b26	5.2e-39	6.4e-102	3.8e-08	NA	barrnap:0.9
c20c2cb295e7541d19d652d2d16300a6	5.8e-40	6.3e-94	NA	NA	barrnap:0.9
c20d8839440f1b40e02d92dcd0293c50	9.7e-42	2.1e-102	NA	NA	barrnap:0.9
c217270d387ae005968a4f22e55ae128	2.6e-40	2.8e-100	NA	NA	barrnap:0.9
c217c34608be27de567bf9ed26f134c2	3.9e-34	2e-75	NA	NA	barrnap:0.9
c21825c126655b0c5f3d8538f719b4ff	2.9e-37	2.1e-98	NA	NA	barrnap:0.9
c21b0599363a8d4db1e4039ef842f03b	1e-38	6.7e-95	NA	NA	barrnap:0.9
c21c076ad55011fd5b2568376be3ef19	5.3e-11	4.2e-33	NA	NA	barrnap:0.9
c224a50aabfb36b6a7316099e31c11bc	1.3e-37	5.8e-100	NA	NA	barrnap:0.9
c24a179d1393b712ac7bae8e42b0aeae	4.5e-37	1.5e-99	NA	NA	barrnap:0.9
c26a11b351959f8432e43f13f6485e0d	1.5e-37	2.1e-97	NA	NA	barrnap:0.9
c2779622b788afa8b3ef4ad4f17e40f5	3.2e-38	3e-98	NA	NA	barrnap:0.9
c285ab0c998594099be965496d783eba	6e-36	3e-101	NA	NA	barrnap:0.9
c289c50a0d10a91fcf1e7de5d1db3e5b	1.8e-36	3.1e-97	NA	NA	barrnap:0.9
c2a586f51a7a89514576c380437a1de3	2.1e-35	1.1e-99	NA	NA	barrnap:0.9
c2cf4a49c14bff57c152ed73c378d123	3.8e-39	2e-100	NA	NA	barrnap:0.9
c30e3555d864f23a1c0d2befa1658783	3.2e-38	1.5e-98	NA	NA	barrnap:0.9
c31cdf714555700cd415a13f977306a0	1e-37	1.8e-102	NA	NA	barrnap:0.9
c344db7773572f5e1cb243e2e7ae54a2	4.6e-37	4.3e-99	NA	NA	barrnap:0.9
c3458f599e302848f229591356a6e2df	1.9e-37	6.7e-106	7.7e-07	NA	barrnap:0.9
c346f646312ae5578bc3305a26c72a56	7.7e-37	1.3e-97	NA	NA	barrnap:0.9
c36f2371ed429f43b8fe149de434b580	9.8e-33	2.2e-96	NA	NA	barrnap:0.9
c37c40da3d5b1211cc0999a715935c08	2.6e-37	4.9e-88	NA	NA	barrnap:0.9
c3a3d493eeac553c6324054e04356c91	8.1e-37	9.9e-100	NA	NA	barrnap:0.9
c3a501bc5e1f0e1598ee378e5127a1d1	1.4e-37	4.1e-99	NA	NA	barrnap:0.9
c3b0d1f4fbca99dd151049374517e2b3	2.2e-40	3.3e-100	2.6e-08	NA	barrnap:0.9
c3b16432c257fd9014543f5dc9b8558c	3e-40	7.9e-102	NA	NA	barrnap:0.9
c3bab439579c2a16806f121d674e823d	4.6e-36	1.4e-95	NA	NA	barrnap:0.9
c3be74e02d0e5280ea82770d4c1ec9f7	7.1e-40	1.4e-102	NA	NA	barrnap:0.9
c3c0b3d39ad8dcde6da5dfd3141a2fee	7.3e-38	1.9e-102	NA	NA	barrnap:0.9
c3c62bd9096cd20d055506ee991622f5	3.2e-43	7.7e-102	NA	NA	barrnap:0.9
c3d40f2db373746af480c5a532caad5a	3.8e-40	1e-99	1.8e-07	NA	barrnap:0.9
c3db3ba30304e5f03cb38d4efd7b6556	1.4e-39	1.4e-94	NA	NA	barrnap:0.9
c3e9280484660d4cb1fb72257bf0fa01	3.7e-39	2.3e-102	NA	NA	barrnap:0.9
c403fe019324e36dc54468a7679d8e02	5e-37	1.1e-97	NA	NA	barrnap:0.9
c41e8c462cd090cca530707469462032	9.1e-39	8.2e-101	NA	NA	barrnap:0.9
c42b34488d6101660076a0dc61b9c11b	1.5e-35	1.3e-96	NA	NA	barrnap:0.9
c4422c7d0716d5f1fe88c38008a35a8b	7.7e-39	2.1e-103	NA	NA	barrnap:0.9
c4b0f183853ad343146eefecfda16004	1e-42	7.2e-105	NA	NA	barrnap:0.9
c4c7b0ceda74f0a2d60c93b749085418	3.2e-38	3e-104	NA	NA	barrnap:0.9
c4d953b51d5703e091cedb5ef8f81354	1.2e-32	2.5e-87	NA	NA	barrnap:0.9
c5164d04b157dfd269bdab36d71c10f6	5.1e-34	2.1e-92	NA	NA	barrnap:0.9
c51e58050f0fc2e13fbfff0a4f9ed7c2	7.6e-44	4.3e-99	NA	NA	barrnap:0.9
c527b21a1316ab94ca3c1063469df0e3	3.9e-38	4e-101	NA	NA	barrnap:0.9
c52c49b0ed8aa0131162d2fcf71cbb80	4.4e-40	1.5e-100	NA	NA	barrnap:0.9
c52f23bbff1f7d5c6cce4f5a206a53bc	2e-34	2e-88	NA	NA	barrnap:0.9
c55f565d0be1dc3b1be85d733fcbad1b	2.5e-36	1.4e-101	NA	NA	barrnap:0.9
c56133b371431e45fd1fc03324c9e250	7.8e-36	1e-91	NA	NA	barrnap:0.9
c561a11c65396127c0bbe3edc9d7398a	6.9e-38	2.2e-93	NA	NA	barrnap:0.9
c5628d4f13d0506a92e52bc6659b9190	5.1e-31	9.3e-94	NA	NA	barrnap:0.9
c5952953c05abca53f789aa58a8db3fa	2.2e-39	1.4e-101	NA	NA	barrnap:0.9
c5b3a9d0da1b353b2e2842070fb8f010	8.3e-37	2e-92	NA	NA	barrnap:0.9
c5b4fcdcac47ac95be43f962650f486d	1.1e-41	4.1e-106	NA	NA	barrnap:0.9
c5d9bc21ffebfef09803016888a1ca07	8.1e-39	1.9e-101	NA	NA	barrnap:0.9
c5e2fd5d0494c9f4efc4da0c70670464	1.4e-40	7.1e-103	NA	NA	barrnap:0.9
c5f5978395a4140c1781f148bf80ddb8	2.5e-32	2.4e-84	NA	NA	barrnap:0.9
c5fd78e900e71c8fa5a4fe4c4947cbf9	6.4e-20	8e-41	NA	NA	barrnap:0.9
c61beb185c32e34a00a410f811eab211	1.8e-35	1e-95	NA	NA	barrnap:0.9
c61c2c97e7b316ef34dab0250c8f1382	5.9e-38	3.5e-103	NA	NA	barrnap:0.9
c61c510b8ad1583bb2cd80da429b4a12	6.1e-40	3.3e-96	NA	NA	barrnap:0.9
c657a40bd8c8b44e7f9134f974aaac42	2.5e-41	1.7e-102	NA	NA	barrnap:0.9
c66b854c9babb77d0b046cc8e1fc75d1	1.3e-41	6.5e-92	NA	NA	barrnap:0.9
c6715182f0aa710cbef2cf5a9d61143b	9.6e-41	5.5e-100	NA	NA	barrnap:0.9
c678a81ed7b26a522caa3ac5220a5364	2.3e-39	5.1e-100	NA	NA	barrnap:0.9
c68f7bf42fadb77e1a50fd4944c11221	1.8e-37	3.5e-102	NA	NA	barrnap:0.9
c6936018183e57eaffca80f697dc6884	5.6e-41	6.6e-101	NA	NA	barrnap:0.9
c6d18e9253ab55420eefb3d62db56eda	1.3e-37	1.1e-104	NA	NA	barrnap:0.9
c6e04022c75f7aa4de40ed9e4bda38a5	9e-36	5.1e-92	NA	NA	barrnap:0.9
c6eeb67eafc04b9b63873be6ada166a9	8.2e-39	1.9e-98	4.5e-07	NA	barrnap:0.9
c6fbbf5f404b5a680d6276fceb310261	9e-36	1.8e-98	NA	NA	barrnap:0.9
c71d88137d4a28c4754fdfd1512f5541	2.7e-38	5.6e-101	NA	NA	barrnap:0.9
c722ead2e25aba2897739550df47059a	8.8e-36	3.8e-99	NA	NA	barrnap:0.9
c72776a4656f0647c801665ee7905aa9	1.6e-37	7.8e-89	NA	NA	barrnap:0.9
c72bce44176d35dd508892663cc7b349	2e-39	9.9e-97	NA	NA	barrnap:0.9
c73390f881dd784d9f5c086e023d4a51	3.8e-35	4.3e-89	NA	NA	barrnap:0.9
c73cd0f5825436150ccdc0f3e0bb6c38	1.7e-37	5.5e-100	NA	NA	barrnap:0.9
c75d5e17f4497465007db925b3ec69bd	1.1e-38	3.8e-99	NA	NA	barrnap:0.9
c76fdfef7b400f75e49c58b25b7810fe	3e-31	3.8e-98	NA	NA	barrnap:0.9
c77305a7fc40cc1620d4d16711e60ecd	6.1e-39	1.7e-101	NA	NA	barrnap:0.9
c7742f85bed7b66ed2c362ce7ccf238a	1.8e-42	2.8e-99	NA	NA	barrnap:0.9
c77e982ef56ba507300278196662cbc9	1.1e-35	1e-105	NA	NA	barrnap:0.9
c7a8dd27092ae24a25cd2560867f4cba	1e-38	3.4e-93	NA	NA	barrnap:0.9
c7c72a2702823132fec00e0b998bdbc6	2.1e-36	3.3e-96	NA	NA	barrnap:0.9
c7e0d58d7c76316e010abdf8559e98c0	2.4e-39	4.1e-102	NA	NA	barrnap:0.9
c7f30abb0de094e493a5536a47c0af44	5.5e-34	1.3e-95	NA	NA	barrnap:0.9
c7f4b47c68a31b06174b364147e95f56	5.3e-41	1.6e-103	NA	NA	barrnap:0.9
c7f7ece39ccdb74891b7eb617af0aaa2	1.1e-37	5.2e-98	NA	NA	barrnap:0.9
c7f95f4a538a9759dee22fe6be8d9a05	4.8e-43	1e-91	NA	NA	barrnap:0.9
c80c75298a9ac37f9c6644949075f37a	3.6e-40	5.1e-103	NA	NA	barrnap:0.9
c81f2343d7b3ee6247519eceb08017a8	6.9e-39	1.9e-100	NA	NA	barrnap:0.9
c83271c1803fd09b675605dccc7d8443	1.2e-36	3.3e-102	NA	NA	barrnap:0.9
c83b5c790b6d1749dba5ac0d17249f70	7.8e-34	4.9e-93	NA	NA	barrnap:0.9
c83f0ad09ffb9f997b33fe84e845f9a7	1.6e-36	3.1e-97	NA	NA	barrnap:0.9
c84eeb96884091c05c63a8b5c5af2caf	6.3e-33	2.3e-90	NA	NA	barrnap:0.9
c85d60b99bda43f8f6ede5f4162361ad	6.6e-41	9.8e-102	NA	NA	barrnap:0.9
c8691fae47a9f64c96bfa81272d46952	1.6e-32	1.2e-85	NA	NA	barrnap:0.9
c8723e28d52183edec19135842e7c8a0	1.8e-35	1.5e-106	NA	NA	barrnap:0.9
c8771b29636244717d42339d699511a3	7.4e-46	1.1e-105	4.1e-07	NA	barrnap:0.9
c87e18b91b044380315c1aab15c85fe8	2e-36	3.4e-97	NA	NA	barrnap:0.9
c8870593176df9722f3ba72efbd9923f	1.2e-35	3e-101	NA	NA	barrnap:0.9
c888380da6d4d8d11f5a89eb495defd0	2.2e-35	2.8e-106	NA	NA	barrnap:0.9
c888bd9bcde0af54c1dac10ea0d85b53	8.2e-42	4.9e-95	NA	NA	barrnap:0.9
c88dcd003681ddd02cf6c6ea4fdbb868	2e-39	7.7e-98	NA	NA	barrnap:0.9
c8cf57a932b2fa582b98f780eec78a82	8.3e-36	1.1e-97	NA	NA	barrnap:0.9
c8d0340d72f37381bfca98d11f15575d	4e-32	9.2e-91	NA	NA	barrnap:0.9
c8d1a8fae198b10726b72cad5f2b1a78	4.9e-35	2.3e-98	NA	NA	barrnap:0.9
c8df52d891ecd4fe94aeb9670e2e954d	7e-36	4.8e-97	NA	NA	barrnap:0.9
c8fb4700a4f79ddbcc9449d4b17311c6	2.7e-37	1.5e-96	9.8e-07	NA	barrnap:0.9
c9048b20579745e4aec30c3d6164b0cd	2.6e-36	2.1e-97	NA	NA	barrnap:0.9
c904dcbe9b5a0e18f7b347d258c7dbda	2.2e-40	8.6e-97	NA	NA	barrnap:0.9
c91ae02b5890a6139bcd97e8900e1f5f	2.3e-38	1.8e-102	NA	NA	barrnap:0.9
c92195e1c8ccf7e1202a01d25946ec25	5.4e-39	2.3e-99	4.8e-08	NA	barrnap:0.9
c94c2584633f515d10d9d2e5f26a7b3c	1.2e-37	1.9e-101	NA	NA	barrnap:0.9
c98002cba23d29d0b81cb2f178bc4d45	4.1e-33	1e-90	NA	NA	barrnap:0.9
c98d93aa9436e5dbe4b212b431e39463	1.4e-32	6.6e-87	NA	NA	barrnap:0.9
c9a9cc452bea8ae01d35feb3548ad6ed	1.1e-42	2.6e-94	NA	NA	barrnap:0.9
c9af7b9de57122d580d39fff5f57916b	1.8e-40	2.5e-98	8.7e-10	NA	barrnap:0.9
c9eb4a9b7b9834144e3ad95626642a1c	2.6e-34	3.5e-96	NA	NA	barrnap:0.9
c9efc962b324815d8801d59374505a0c	4.7e-35	4.5e-104	NA	NA	barrnap:0.9
c9fca80d4c222768535db16b6b48a5cb	8.5e-35	2.4e-103	NA	NA	barrnap:0.9
ca1151e6dfe81b0f85668bcf7ba37700	1.3e-38	4.1e-101	NA	NA	barrnap:0.9
ca1781258730a81c5fd8b80ecbe45792	6.1e-35	2.9e-97	NA	NA	barrnap:0.9
ca39f48bce9fe20d58ef8571d948d6b6	1.6e-36	1.5e-101	NA	NA	barrnap:0.9
ca5cb924d094977915107063805ca838	5.9e-43	9.3e-105	NA	NA	barrnap:0.9
ca7dd747c1c3e3e9cf745ed16efd5608	8.6e-33	1.1e-98	NA	NA	barrnap:0.9
ca7ffe01c73d6b67734d2756c98ef2a6	2.6e-37	1.1e-97	NA	NA	barrnap:0.9
ca9279531188860c17599d68ab732bf2	8.3e-39	6.1e-98	NA	NA	barrnap:0.9
caab4ef4377f228c86af6d33c28ddc57	2.7e-36	1.8e-93	NA	NA	barrnap:0.9
cab5f0910c441412e43752ed8488830f	5.7e-41	9.4e-101	NA	NA	barrnap:0.9
cad8c645f31bf30c656159616244abb7	2e-36	2.2e-102	9.3e-07	NA	barrnap:0.9
cada04b9324598502002e007b7f86d5f	1.9e-34	4e-104	NA	NA	barrnap:0.9
cae1c0ecdd9e84968ba6d4436d475266	1.8e-36	1.8e-100	NA	NA	barrnap:0.9
cae3f7c03861aaf0f2e83d56a831b4f5	1.7e-44	5.7e-106	5.2e-07	NA	barrnap:0.9
caf579b6322378ba99cdeee55dc00e3a	5e-41	2.5e-100	NA	NA	barrnap:0.9
caf66245ee64b7056741a589635c7dd4	4.4e-35	1.7e-95	NA	NA	barrnap:0.9
caf86aaa506220619d1392460665b9ba	2.5e-35	8.5e-94	NA	NA	barrnap:0.9
cb05cc5286753d0dc00de2218c7e40b9	7.8e-42	1.6e-102	NA	NA	barrnap:0.9
cb0ce0d54119934b541c6d4c387f6ddb	8.1e-38	5.7e-100	NA	NA	barrnap:0.9
cb149b530c6005683ddc612538858a36	1.1e-36	3.8e-101	NA	NA	barrnap:0.9
cb16d14c70525514c3d61b734da8e180	6.7e-41	2.9e-100	NA	NA	barrnap:0.9
cb38f4884d862ed630db5e675afce187	9.2e-36	3e-93	NA	NA	barrnap:0.9
cb3969843eecf48dde87a6b68f14bef0	6.2e-37	8.5e-91	NA	NA	barrnap:0.9
cb39b29ac2bd7afd1d3d7f42f929d10d	1.1e-40	6e-102	NA	NA	barrnap:0.9
cb4077b4cbb5916406ee4944d143e07e	7e-35	4e-90	NA	NA	barrnap:0.9
cb48b1a73918ccf925ea47f0890c1191	2.7e-39	2.7e-102	NA	NA	barrnap:0.9
cb55a3004253203740211ac2bbb62213	2.5e-37	3.3e-94	NA	NA	barrnap:0.9
cb5666c8592b420b581cc9e1597c4932	7.7e-39	1e-92	NA	NA	barrnap:0.9
cb57de1db7c6462d0405541d17d6300d	4.9e-36	6.1e-92	NA	NA	barrnap:0.9
cb5aaf08bb65cfc015b604b8f41a19c6	5.3e-44	3.2e-102	NA	NA	barrnap:0.9
cb6ec1e2ba5d3bb3c9ea0424ceaf04b7	4.9e-36	8e-101	NA	NA	barrnap:0.9
cb844e122825d70b10a135554affc0f4	9.7e-34	3.4e-98	NA	NA	barrnap:0.9
cb8a52bec975f72a24d71ac53cb4e027	4.8e-20	8.2e-41	NA	NA	barrnap:0.9
cb96356f3a144fb2a9bcda546c60b86d	2.5e-34	1.5e-93	NA	NA	barrnap:0.9
cb965395cba296f5f6a796c4fb004698	2e-36	1.8e-98	NA	NA	barrnap:0.9
cbc1b65e00a1d81926a3773c420d7945	9.1e-40	2.9e-100	NA	NA	barrnap:0.9
cbd06a871e3a80e6ee246757f6a0ca6c	1.1e-32	1.5e-100	NA	NA	barrnap:0.9
cbd354e3457e20f764a4332c4e8bb4a5	4.8e-20	6.1e-41	NA	NA	barrnap:0.9
cbdd79402ef6287d8082666481708d1d	1.6e-36	3.7e-103	NA	NA	barrnap:0.9
cbf21cc658caf5af789974a73f85da0f	2.3e-42	1e-94	NA	NA	barrnap:0.9
cc13acd31e49e86119fae24a602c7305	6.7e-39	8.2e-104	NA	NA	barrnap:0.9
cc1b4b5aad021cadb6ababaa32d95c12	1.2e-35	4.8e-101	NA	NA	barrnap:0.9
cc1bb7f1468678cdf7f69dde6b4d8372	3e-44	3.9e-98	NA	NA	barrnap:0.9
cc31dbdbdc721e23a05d3757ce73237c	1.8e-35	2.3e-98	NA	NA	barrnap:0.9
cc423cad84b0f3e64948f1050f0f004a	6.5e-36	7.4e-87	NA	NA	barrnap:0.9
cc4b88ee39222cbf51ac3ebddd1b7098	4.4e-39	7.9e-103	NA	NA	barrnap:0.9
cc684e56327e2b2770c8a80bd68e66bc	9.1e-39	2.7e-96	NA	NA	barrnap:0.9
cc82531c5ad1ff02678347e167b58801	1e-35	2.6e-88	NA	NA	barrnap:0.9
cc8ba4d44f57cb4c044e179a7e8292fd	1.4e-39	5.2e-94	NA	NA	barrnap:0.9
cc927a10af634d3dc79f19e5be39224c	9.5e-38	8e-98	2.9e-08	NA	barrnap:0.9
ccaf45756ee8b7d1268e499e434080a8	4.1e-39	3.3e-100	NA	NA	barrnap:0.9
ccd5b9e2a045927c2af25a2a08ca6548	5.1e-36	1.7e-96	NA	NA	barrnap:0.9
ccd98f8f2bb9ee032a3f93867b7019af	7.5e-37	6.9e-97	NA	NA	barrnap:0.9
cce585cd9950962a9b1a03bfa43e1e43	6.9e-36	1.6e-102	NA	NA	barrnap:0.9
ccec1e53de5b76985218839590c01e48	3.2e-39	5.3e-100	NA	NA	barrnap:0.9
ccfba6c6ae718bc658642e696878095c	5.7e-38	2.9e-101	NA	NA	barrnap:0.9
cd0db7b8527d1a90d9427d8e3731bab2	5.6e-38	4.6e-102	NA	NA	barrnap:0.9
cd0f0b911c710949b8e070d42462ad69	1.3e-39	1.4e-94	NA	NA	barrnap:0.9
cd1efd1214f9a861abbd3a5f75bcadff	5.2e-38	1.4e-101	NA	NA	barrnap:0.9
cd6333d41d920e262bbb942fcbe73c20	3e-36	2.2e-103	3.4e-07	NA	barrnap:0.9
cd7cb6334ff1ba09c39810d492a3364f	2.7e-39	4.1e-102	5.1e-08	NA	barrnap:0.9
cd85ed4beb31b7bbf3dffb2a8f96b3e0	1.9e-31	5e-98	NA	NA	barrnap:0.9
cd8f78a162e6e6ea03eb22154c472dca	6.4e-40	5e-99	1.8e-08	NA	barrnap:0.9
cdbc2249587b968aee0ae0e00a582df8	6.8e-38	1.1e-90	NA	NA	barrnap:0.9
cdc54df609888bffeefe483bf60971bf	5.5e-31	3.6e-95	NA	NA	barrnap:0.9
cdd8492380bba61f9df26a3b04ffeef4	2.5e-35	5.9e-96	NA	NA	barrnap:0.9
cdd9bcbf1a4a99e506fee3a5d89ab6dc	1.7e-36	4.9e-98	NA	NA	barrnap:0.9
cddc05cea348fe266cc24bd7db0f320c	4.2e-37	2.9e-93	NA	NA	barrnap:0.9
cde7da11b70c505cc24ff8940c38d66c	5.7e-43	7.2e-96	NA	NA	barrnap:0.9
cdf463a29a635e8bf2235181e0d91ae0	7.6e-41	2.4e-102	NA	NA	barrnap:0.9
ce0026a0171e066d16e605bcc8ee6834	5e-38	2.2e-101	NA	NA	barrnap:0.9
ce1c77d7f2b013fd14ee6792e59926c7	3.5e-39	1.3e-91	NA	NA	barrnap:0.9
ce30193f27813a95225b7b6255e05bb3	4.8e-37	7.9e-99	NA	NA	barrnap:0.9
ce4d045cb08529be2ebd40b0446ceeb5	4.6e-37	2.6e-101	NA	NA	barrnap:0.9
ce6f58c0aeeced83fb128d9f3a3cbaee	9.7e-35	3.9e-101	NA	NA	barrnap:0.9
ce849424dfc7593db24210cc04175112	3.3e-37	2e-89	NA	NA	barrnap:0.9
cea47d1c57f743b8bd865b6660bf7cac	2.2e-35	3.9e-88	NA	NA	barrnap:0.9
cebd9f037936bdf653f5acf477ed77e2	4.1e-41	5.4e-101	NA	NA	barrnap:0.9
ced5bcb6ed9ffe35bf40be27c34ea30c	1.3e-36	6.1e-91	NA	NA	barrnap:0.9
cedad0c5c0ec805bae93d8dd77955266	9.3e-41	3.3e-102	NA	NA	barrnap:0.9
cee1f1b3f69eb95256a7545aa9d24e0e	2.5e-41	3.4e-101	NA	NA	barrnap:0.9
ceeaf237f4144f7a9bc3678b4cd8bc70	2.4e-38	1.1e-103	NA	NA	barrnap:0.9
cef4b9ec17cb2d1f0d8abd1b5932cd9a	6.9e-39	1.4e-95	NA	NA	barrnap:0.9
ceff126cb8f8db14ba99601406369bc9	1.8e-38	1.6e-96	NA	NA	barrnap:0.9
cf265aa7de6f67c3a2dde900d2f9f9d5	3.4e-36	2.3e-100	NA	NA	barrnap:0.9
cf2c2a60a983106a09212815f896fa69	2.7e-43	5.7e-102	NA	NA	barrnap:0.9
cf43cb9d1cc67fb250e3c876df2ba18b	9.1e-38	3.9e-99	NA	NA	barrnap:0.9
cf77bc0b616a677f26d465910ed483ce	1e-39	8.7e-102	NA	NA	barrnap:0.9
cf81e27364b3650f3bb0e8d6111d639e	1.2e-37	7.4e-105	NA	NA	barrnap:0.9
cfa4a1379b9f50c0e4cc88874b1a4a1f	1.3e-38	5.1e-98	2e-09	NA	barrnap:0.9
cfb1a9353a18f9df4ec166e7a2fecee0	5.5e-41	9.2e-104	NA	NA	barrnap:0.9
cfd1a0b1d38ae16d02688a2a50959802	3.9e-41	2.7e-99	NA	NA	barrnap:0.9
cfd4b8ce53b87244615a6e8f6d647bf9	8.8e-36	2.7e-100	NA	NA	barrnap:0.9
cff3afb98e6520b83a46ad9c2cdf626f	5.6e-35	5.1e-96	NA	NA	barrnap:0.9
d00b73ad46446f4ebea938106ad1ac4b	7.4e-38	6.7e-100	NA	NA	barrnap:0.9
d023283ac1f2f33886275064a1c5cc91	1.1e-40	6e-105	NA	NA	barrnap:0.9
d025afd0f3b0f1a6120995a42faa5338	7e-37	1.5e-87	NA	NA	barrnap:0.9
d029f7aca1910cf437cf866975a05df8	1.5e-41	1.3e-103	NA	NA	barrnap:0.9
d036a4bbbcafb86dd017f7ad5984336d	4.1e-34	5.4e-98	NA	NA	barrnap:0.9
d039c53fba9fbbd1640b69424654da74	2e-37	4e-98	NA	NA	barrnap:0.9
d042fcdbe38d1f10cc50ae2388dc8e01	2.1e-31	2.1e-96	NA	NA	barrnap:0.9
d04cc1a248d4200227873b4a9a8b4d61	1.5e-46	7.5e-101	NA	NA	barrnap:0.9
d05005ff62c4d6c79af60b946040aa2c	1.5e-33	8.8e-95	NA	NA	barrnap:0.9
d0541b84259820fa4e572131dadb4175	3.3e-43	3.6e-101	NA	NA	barrnap:0.9
d06de13b08b38c6a3da27f12539f43af	1e-41	1.8e-102	NA	NA	barrnap:0.9
d07be34c57f9848ea494a0106f6ae53e	4.1e-38	5.2e-99	NA	NA	barrnap:0.9
d0821e51454ceace544b824261c1d372	9.7e-40	5.4e-102	NA	NA	barrnap:0.9
d084f2119a5246386f1ec8db857354a6	6.3e-36	1.2e-97	NA	NA	barrnap:0.9
d0b0f31c5407fa745bbcb432686a3fa4	2.4e-38	5.2e-93	NA	NA	barrnap:0.9
d0df3a1830027ef24278a4274d9125d6	2.8e-35	3.2e-104	NA	NA	barrnap:0.9
d107077f85f90207bea3d7d44226f048	7.7e-20	8.6e-41	NA	NA	barrnap:0.9
d111da71f864146c9c94871fa0e4209a	5.9e-38	1.7e-105	NA	NA	barrnap:0.9
d11b0317bb483e51ba5ab4764f171703	1.2e-38	1.7e-95	NA	NA	barrnap:0.9
d1204cb6ab54e9b58b548015bb60a527	1.5e-41	5.8e-104	NA	NA	barrnap:0.9
d128082d4ba9ec4a94c4bd3f0f18d3f6	5.5e-38	5.2e-102	NA	NA	barrnap:0.9
d13bb06f59ca8b1168a70be58eaf1221	9.3e-37	2.9e-93	NA	NA	barrnap:0.9
d13c228830fc24bdcdf61d9140a2f96f	6.5e-44	3.7e-104	NA	NA	barrnap:0.9
d1600aadbf4d8d84e3a07bc4a21d79b6	5.9e-41	1.2e-99	2.8e-07	NA	barrnap:0.9
d1622bde96040c2e0dcd05d489f2dd5f	2.9e-35	1.3e-91	NA	NA	barrnap:0.9
d176cfd380898398a9c1803a00a781c7	1.7e-48	1e-106	NA	NA	barrnap:0.9
d1b45b893657e5737fcae692b365637a	5.1e-39	1.4e-106	NA	NA	barrnap:0.9
d1cbbc7b432c381bd12fe6edabe6a0a6	3.6e-34	1.5e-105	NA	NA	barrnap:0.9
d1d93984cee8834cccc88a2890f825ca	1.4e-34	1.4e-106	NA	NA	barrnap:0.9
d1eba4439565931cb8626cfa2baeff5d	1.2e-36	1.6e-97	NA	NA	barrnap:0.9
d1ec04ab4fe3f0fe56a44c4a0da51eb8	1.6e-40	3.2e-100	NA	NA	barrnap:0.9
d203eee706dd8e4b4a774f1f236e56c3	3e-38	4.7e-98	NA	NA	barrnap:0.9
d22df6a06ad9afe22f75558a76cb7156	7.6e-40	1.1e-99	NA	NA	barrnap:0.9
d23360a0fbc8ac4b83a037ab24282a0b	1.5e-34	1e-99	NA	NA	barrnap:0.9
d2338ab8079a14951ad9f7475ee2f5df	6.5e-35	1.5e-103	NA	NA	barrnap:0.9
d25737b21dd0a609762419a63021727d	1.1e-38	4.5e-102	NA	NA	barrnap:0.9
d2617e09f31c70a39c3d6ed7ed5fa2d8	2.4e-38	5.5e-91	NA	NA	barrnap:0.9
d28c83f9cac8548bf3ed01418519dc03	1.6e-38	3.3e-100	9.5e-07	NA	barrnap:0.9
